id,tag,text
48,"['v009_ESV_GEN_020', 48, 'p2', 'verse', 'v9', 'plain_text']","9 Then Abimelech called Abraham and said to him, “What have you done to us? And how have I sinned against you, that you have brought on me and my kingdom a great sin? You have done to me things that ought not to be done.”"
49,"[49, 'p2', 'verse', 'v10', 'label']",10
50,"[50, 'p2', 'verse', 'v10', 'content']","And Abimelech said to Abraham, “What did you see, that you did this thing?”"
51,"['v010_ESV_GEN_020', 51, 'p2', 'verse', 'v10', 'plain_text']","10 And Abimelech said to Abraham, “What did you see, that you did this thing?”"
52,"[52, 'p2', 'verse', 'v11', 'label']",11
53,"[53, 'p2', 'verse', 'v11', 'content']","Abraham said, “I did it because I thought,"
54,"[54, 'p2', 'verse', 'v11', 'note', 'x']",#Prov. 16:6
55,"[55, 'p2', 'verse', 'v11', 'content']","‘There is no fear of God at all in this place, and"
56,"[56, 'p2', 'verse', 'v11', 'note', 'x']",#ch.12:12;26:7
57,"[57, 'p2', 'verse', 'v11', 'content']",they will kill me because of my wife.’
58,"['v011_ESV_GEN_020', 58, 'p2', 'verse', 'v11', 'plain_text']","11 Abraham said, “I did it because I thought, ‘There is no fear of God at all in this place, and they will kill me because of my wife.’"
59,"[59, 'p2', 'verse', 'v12', 'label']",12
60,"[60, 'p2', 'verse', 'v12', 'content']","Besides,"
61,"[61, 'p2', 'verse', 'v12', 'note', 'x']",#[ch.11:29]
62,"[62, 'p2', 'verse', 'v12', 'content']","she is indeed my sister, the daughter of my father though not the daughter of my mother, and she became my wife."
63,"['v012_ESV_GEN_020', 63, 'p2', 'verse', 'v12', 'plain_text']","12 Besides, she is indeed my sister, the daughter of my father though not the daughter of my mother, and she became my wife."
64,"[64, 'p2', 'verse', 'v13', 'label']",13
65,"[65, 'p2', 'verse', 'v13', 'content']",And when
66,"[66, 'p2', 'verse', 'v13', 'note', 'x']",#ch.12:1
67,"[67, 'p2', 'verse', 'v13', 'content']","God caused me to wander from my father’s house, I said to her, ‘This is the kindness you must do me: at every place to which we come,"
68,"[68, 'p2', 'verse', 'v13', 'note', 'x']",#ch.12:13
69,"[69, 'p2', 'verse', 'v13', 'content']","say of me, “He is my brother.”’”"
70,"['v013_ESV_GEN_020', 70, 'p2', 'verse', 'v13', 'plain_text']","13 And when God caused me to wander from my father’s house, I said to her, ‘This is the kindness you must do me: at every place to which we come, say of me, “He is my brother.”’”"
71,"[71, 'p3', 'verse', 'v14', 'label']",14
72,"[72, 'p3', 'verse', 'v14', 'content']",Then Abimelech
73,"[73, 'p3', 'verse', 'v14', 'note', 'x']",#ch.12:16
74,"[74, 'p3', 'verse', 'v14', 'content']","took sheep and oxen, and male servants and female servants, and gave them to Abraham, and returned Sarah his wife to him."
75,"['v014_ESV_GEN_020', 75, 'p3', 'verse', 'v14', 'plain_text']","14 Then Abimelech took sheep and oxen, and male servants and female servants, and gave them to Abraham, and returned Sarah his wife to him."
76,"[76, 'p3', 'verse', 'v15', 'label']",15
77,"[77, 'p3', 'verse', 'v15', 'content']","And Abimelech said, “Behold,"
78,"[78, 'p3', 'verse', 'v15', 'note', 'x']",#ch.13:9;34:10
79,"[79, 'p3', 'verse', 'v15', 'content']",my land is before you; dwell where it pleases you.”
80,"['v015_ESV_GEN_020', 80, 'p3', 'verse', 'v15', 'plain_text']","15 And Abimelech said, “Behold, my land is before you; dwell where it pleases you.”"
81,"[81, 'p3', 'verse', 'v16', 'label']",16
82,"[82, 'p3', 'verse', 'v16', 'content']","To Sarah he said, “Behold, I have given"
83,"[83, 'p3', 'verse', 'v16', 'note', 'x']",#[ver.5]
84,"[84, 'p3', 'verse', 'v16', 'content']",your brother a thousand pieces of silver. It is
85,"[85, 'p3', 'verse', 'v16', 'note', 'x']",#[ch.24:65]
86,"[86, 'p3', 'verse', 'v16', 'content']",a sign of your innocence in the eyes of all
87,"[87, 'p3', 'verse', 'v16', 'note', 'f']",#20:16HebrewIt is a covering of eyes for all
88,"[88, 'p3', 'verse', 'v16', 'content']","who are with you, and before everyone you are vindicated.”"
89,"['v016_ESV_GEN_020', 89, 'p3', 'verse', 'v16', 'plain_text']","16 To Sarah he said, “Behold, I have given your brother a thousand pieces of silver. It is a sign of your innocence in the eyes of all who are with you, and before everyone you are vindicated.”"
90,"[90, 'p3', 'verse', 'v17', 'label']",17
91,"[91, 'p3', 'verse', 'v17', 'content']",Then
92,"[92, 'p3', 'verse', 'v17', 'note', 'x']",#[James 5:16]
93,"[93, 'p3', 'verse', 'v17', 'content']","Abraham prayed to God, and God healed Abimelech, and also healed his wife and female slaves so that they bore children."
94,"['v017_ESV_GEN_020', 94, 'p3', 'verse', 'v17', 'plain_text']","17 Then Abraham prayed to God, and God healed Abimelech, and also healed his wife and female slaves so that they bore children."
95,"[95, 'p3', 'verse', 'v18', 'label']",18
96,"[96, 'p3', 'verse', 'v18', 'content']",For the
97,"[97, 'p3', 'verse', 'v18', 'nd']",Lord
98,"[98, 'p3', 'verse', 'v18', 'note', 'x']",#[ch.12:17]
99,"[99, 'p3', 'verse', 'v18', 'content']","had closed all the wombs of the house of Abimelech because of Sarah, Abraham’s wife."
100,"['v018_ESV_GEN_020', 100, 'p3', 'verse', 'v18', 'plain_text']","18 For the Lord had closed all the wombs of the house of Abimelech because of Sarah, Abraham’s wife."
