id,tag,text
30,"[30, 'p6', 'verse', 'v9', 'content']",អេសាវ​និយាយថា​៖ “ប្អូនប្រុស​របស់ខ្ញុំ​អើយ ខ្ញុំ​មាន​ច្រើន​ហើយ​។ ចូរ​ទុក​អ្វីដែល​ជារបស់​ឯង​សម្រាប់​ខ្លួនឯង​ចុះ​!”។
31,"['v009_GKH_GEN_033', 31, 'p6', 'verse', 'v9', 'plain_text']",9 អេសាវ​និយាយថា​៖ “ប្អូនប្រុស​របស់ខ្ញុំ​អើយ ខ្ញុំ​មាន​ច្រើន​ហើយ​។ ចូរ​ទុក​អ្វីដែល​ជារបស់​ឯង​សម្រាប់​ខ្លួនឯង​ចុះ​!”។
32,"[32, 'p7', 'verse', 'v10', 'label']",10
33,"[33, 'p7', 'verse', 'v10', 'content']",យ៉ាកុប​និយាយថា​៖ “ទេ ប្រសិនបើ​ខ្ញុំ​រកបាន​សេចក្ដីសន្ដោស​នៅចំពោះ​ភ្នែក​របស់បង សូម​ទទួលយក​ជំនូន​របស់ខ្ញុំ​ពី​ដៃ​ខ្ញុំ​ទៅ ដ្បិត​ខ្ញុំ​បាន​ឃើញ​មុខ​បង គឺ​ដូចជា​ឃើញ​ព្រះភក្ត្រ​របស់​ព្រះ ហើយ​បង​ក៏​ទទួល​ខ្ញុំ​ដែរ​។
34,"['v010_GKH_GEN_033', 34, 'p7', 'verse', 'v10', 'plain_text']",10 យ៉ាកុប​និយាយថា​៖ “ទេ ប្រសិនបើ​ខ្ញុំ​រកបាន​សេចក្ដីសន្ដោស​នៅចំពោះ​ភ្នែក​របស់បង សូម​ទទួលយក​ជំនូន​របស់ខ្ញុំ​ពី​ដៃ​ខ្ញុំ​ទៅ ដ្បិត​ខ្ញុំ​បាន​ឃើញ​មុខ​បង គឺ​ដូចជា​ឃើញ​ព្រះភក្ត្រ​របស់​ព្រះ ហើយ​បង​ក៏​ទទួល​ខ្ញុំ​ដែរ​។
35,"[35, 'p7', 'verse', 'v11', 'label']",11
36,"[36, 'p7', 'verse', 'v11', 'content']",សូម​ទទួលយក​ជំនូន​របស់ខ្ញុំ​ដែល​បាន​នាំមក​ជូន​បង​ចុះ ដោយព្រោះ​ព្រះ​បាន​មេត្តា​ដល់​ខ្ញុំ និង​ដោយព្រោះ​ខ្ញុំ​មាន​គ្រប់គ្រាន់”។ យ៉ាកុប​បាន​ទទូច​ដល់​គាត់ ទើប​គាត់​ទទួលយក​។
37,"['v011_GKH_GEN_033', 37, 'p7', 'verse', 'v11', 'plain_text']",11 សូម​ទទួលយក​ជំនូន​របស់ខ្ញុំ​ដែល​បាន​នាំមក​ជូន​បង​ចុះ ដោយព្រោះ​ព្រះ​បាន​មេត្តា​ដល់​ខ្ញុំ និង​ដោយព្រោះ​ខ្ញុំ​មាន​គ្រប់គ្រាន់”។ យ៉ាកុប​បាន​ទទូច​ដល់​គាត់ ទើប​គាត់​ទទួលយក​។
38,"[38, 'p8', 'verse', 'v12', 'label']",12
39,"[39, 'p8', 'verse', 'v12', 'content']",ពេលនោះ អេសាវ​និយាយថា​៖ “ចូរ​យើង​ចេញដំណើរ​ទៅ ហើយ​ខ្ញុំ​នឹង​ទៅ​ខាងមុខ​ឯង”។
40,"['v012_GKH_GEN_033', 40, 'p8', 'verse', 'v12', 'plain_text']",12 ពេលនោះ អេសាវ​និយាយថា​៖ “ចូរ​យើង​ចេញដំណើរ​ទៅ ហើយ​ខ្ញុំ​នឹង​ទៅ​ខាងមុខ​ឯង”។
41,"[41, 'p9', 'verse', 'v13', 'label']",13
42,"[42, 'p9', 'verse', 'v13', 'content']",យ៉ាកុប​និយាយ​នឹង​គាត់​ថា​៖ “លោកម្ចាស់​នៃខ្ញុំ​ដឹង​ហើយ​ថា ពួក​កូនក្មេង​ខ្សោយ ហើយ​ហ្វូងចៀម និង​ហ្វូងគោ​ដែល​បំបៅកូន​ក៏​នៅជាមួយ​ខ្ញុំ​ដែរ ប្រសិនបើ​បង្ខំ​ពួកវា​ខ្លាំងពេក​តែ​មួយ​ថ្ងៃ ហ្វូងសត្វ​ទាំងអស់​នឹង​ងាប់​។
43,"['v013_GKH_GEN_033', 43, 'p9', 'verse', 'v13', 'plain_text']",13 យ៉ាកុប​និយាយ​នឹង​គាត់​ថា​៖ “លោកម្ចាស់​នៃខ្ញុំ​ដឹង​ហើយ​ថា ពួក​កូនក្មេង​ខ្សោយ ហើយ​ហ្វូងចៀម និង​ហ្វូងគោ​ដែល​បំបៅកូន​ក៏​នៅជាមួយ​ខ្ញុំ​ដែរ ប្រសិនបើ​បង្ខំ​ពួកវា​ខ្លាំងពេក​តែ​មួយ​ថ្ងៃ ហ្វូងសត្វ​ទាំងអស់​នឹង​ងាប់​។
44,"[44, 'p9', 'verse', 'v14', 'label']",14
45,"[45, 'p9', 'verse', 'v14', 'content']",សូម​លោកម្ចាស់​នៃខ្ញុំ​អញ្ជើញទៅ​ខាងមុខ​បាវបម្រើ​របស់លោក​ចុះ រីឯ​ខ្ញុំ​វិញ ខ្ញុំ​នឹង​នាំ​ពួកវា​ទៅ​យឺតៗ​តាម​ដំណើរ​របស់​ហ្វូងសត្វ​ដែល​នៅមុខ​ខ្ញុំ និង​តាម​ដំណើរ​របស់​កូនក្មេង រហូតដល់​ខ្ញុំ​ទៅ​ដល់​លោកម្ចាស់​នៃខ្ញុំ​នៅ​សៀរ”។
46,"['v014_GKH_GEN_033', 46, 'p9', 'verse', 'v14', 'plain_text']",14 សូម​លោកម្ចាស់​នៃខ្ញុំ​អញ្ជើញទៅ​ខាងមុខ​បាវបម្រើ​របស់លោក​ចុះ រីឯ​ខ្ញុំ​វិញ ខ្ញុំ​នឹង​នាំ​ពួកវា​ទៅ​យឺតៗ​តាម​ដំណើរ​របស់​ហ្វូងសត្វ​ដែល​នៅមុខ​ខ្ញុំ និង​តាម​ដំណើរ​របស់​កូនក្មេង រហូតដល់​ខ្ញុំ​ទៅ​ដល់​លោកម្ចាស់​នៃខ្ញុំ​នៅ​សៀរ”។
47,"[47, 'p10', 'verse', 'v15', 'label']",15
48,"[48, 'p10', 'verse', 'v15', 'content']",អេសាវ​ក៏​និយាយថា​៖ “ចូរ​ឲ្យ​ខ្ញុំ​ទុក​មនុស្ស​ខ្លះ​ដែល​នៅជាមួយ​ខ្ញុំ ឲ្យ​នៅជាមួយ​ឯង​ដែរ”។
49,"[49, 'p11', 'verse', 'v15', 'content']",ប៉ុន្តែ​យ៉ាកុប​តបថា​៖ “ហេតុអ្វី​ត្រូវធ្វើ​ដូច្នេះ​? សូមឲ្យ​ខ្ញុំ​រកបាន​សេចក្ដីសន្ដោស​នៅចំពោះ​ភ្នែក​របស់​លោកម្ចាស់​នៃខ្ញុំ​ផង”។
50,"['v015_GKH_GEN_033', 50, 'p10', 'verse', 'v15', 'plain_text']",15 អេសាវ​ក៏​និយាយថា​៖ “ចូរ​ឲ្យ​ខ្ញុំ​ទុក​មនុស្ស​ខ្លះ​ដែល​នៅជាមួយ​ខ្ញុំ ឲ្យ​នៅជាមួយ​ឯង​ដែរ”។ ប៉ុន្តែ​យ៉ាកុប​តបថា​៖ “ហេតុអ្វី​ត្រូវធ្វើ​ដូច្នេះ​? សូមឲ្យ​ខ្ញុំ​រកបាន​សេចក្ដីសន្ដោស​នៅចំពោះ​ភ្នែក​របស់​លោកម្ចាស់​នៃខ្ញុំ​ផង”។
51,"[51, 'p12', 'verse', 'v16', 'label']",16
52,"[52, 'p12', 'verse', 'v16', 'content']",ដូច្នេះ​នៅ​ថ្ងៃ​នោះ អេសាវ​ក៏​ត្រឡប់ទៅវិញ​តាម​ផ្លូវ​របស់គាត់​ទៅ​សៀរ​។
53,"['v016_GKH_GEN_033', 53, 'p12', 'verse', 'v16', 'plain_text']",16 ដូច្នេះ​នៅ​ថ្ងៃ​នោះ អេសាវ​ក៏​ត្រឡប់ទៅវិញ​តាម​ផ្លូវ​របស់គាត់​ទៅ​សៀរ​។
54,"[54, 'p12', 'verse', 'v17', 'label']",17
55,"[55, 'p12', 'verse', 'v17', 'content']",រីឯ​យ៉ាកុប​បាន​ធ្វើដំណើរ​ទៅ​ស៊ូកូថ ហើយ​សង់​ផ្ទះ​មួយ​សម្រាប់​ខ្លួន ព្រមទាំង​ធ្វើ​ក្រោល​សម្រាប់​ហ្វូងសត្វ​របស់គាត់​ផង ដោយហេតុនេះ គាត់​ដាក់ឈ្មោះ​កន្លែង​នោះ​ថា​ស៊ូកូថ​។
56,"['v017_GKH_GEN_033', 56, 'p12', 'verse', 'v17', 'plain_text']",17 រីឯ​យ៉ាកុប​បាន​ធ្វើដំណើរ​ទៅ​ស៊ូកូថ ហើយ​សង់​ផ្ទះ​មួយ​សម្រាប់​ខ្លួន ព្រមទាំង​ធ្វើ​ក្រោល​សម្រាប់​ហ្វូងសត្វ​របស់គាត់​ផង ដោយហេតុនេះ គាត់​ដាក់ឈ្មោះ​កន្លែង​នោះ​ថា​ស៊ូកូថ​។
57,"[57, 'p12', 'verse', 'v18', 'label']",18
58,"[58, 'p12', 'verse', 'v18', 'content']",យ៉ាកុប​មក​ដល់​ក្រុង​ស៊ីគែម​ដែល​នៅក្នុង​ដែនដី​កាណាន​ដោយសុវត្ថិភាព តាម​ដំណើរ​មក​ពី​ប៉ាដាន់-អើរ៉ាម​វិញ ហើយ​បោះជំរំ​ទល់មុខ​ទីក្រុង​នោះ​។
59,"['v018_GKH_GEN_033', 59, 'p12', 'verse', 'v18', 'plain_text']",18 យ៉ាកុប​មក​ដល់​ក្រុង​ស៊ីគែម​ដែល​នៅក្នុង​ដែនដី​កាណាន​ដោយសុវត្ថិភាព តាម​ដំណើរ​មក​ពី​ប៉ាដាន់-អើរ៉ាម​វិញ ហើយ​បោះជំរំ​ទល់មុខ​ទីក្រុង​នោះ​។
60,"[60, 'p12', 'verse', 'v19', 'label']",19
61,"[61, 'p12', 'verse', 'v19', 'content']",គាត់​ទិញ​ដី​មួយ​កន្លែង​ដែល​គាត់​បាន​ដំឡើង​រោង​នោះ ពី​ដៃ​របស់​កូនចៅ​ហេម័រ​ជា​ឪពុក​របស់​ស៊ីគែម ក្នុង​តម្លៃ​មួយរយ​កាក់ប្រាក់​។
62,"['v019_GKH_GEN_033', 62, 'p12', 'verse', 'v19', 'plain_text']",19 គាត់​ទិញ​ដី​មួយ​កន្លែង​ដែល​គាត់​បាន​ដំឡើង​រោង​នោះ ពី​ដៃ​របស់​កូនចៅ​ហេម័រ​ជា​ឪពុក​របស់​ស៊ីគែម ក្នុង​តម្លៃ​មួយរយ​កាក់ប្រាក់​។
63,"[63, 'p12', 'verse', 'v20', 'label']",20
64,"[64, 'p12', 'verse', 'v20', 'content']",គាត់​ក៏​សង់​អាសនា​មួយ​នៅ​ទីនោះ ហើយ​ដាក់ឈ្មោះ​ថា “អែល អែឡូហេ អ៊ីស្រាអែល
65,"[65, 'p12', 'verse', 'v20', 'note', 'f']",#33:20អែល អែឡូហេ អ៊ីស្រាអែល―មានន័យថា “ព្រះជាព្រះនៃអ៊ីស្រាអែល”។
66,"[66, 'p12', 'verse', 'v20', 'content']",”៕
67,"['v020_GKH_GEN_033', 67, 'p12', 'verse', 'v20', 'plain_text']",20 គាត់​ក៏​សង់​អាសនា​មួយ​នៅ​ទីនោះ ហើយ​ដាក់ឈ្មោះ​ថា “អែល អែឡូហេ អ៊ីស្រាអែល ”៕
